year,issue,issue_link,article_link,title,authors,affiliation,annotation,tags
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0007_between-advanced-medical-technology-and-prayer-infertility-treatment-in-post-socialist-poland.php,Between Advanced Medical Technology and Prayer: Infertility Treatment in Post-socialist Poland,Magdalena Radkowska-Walkowicz,University of Warsaw,"In Poland, invitro fertilisation technology (IVF) has been in use for over 25 years, garnering success and social approval. However, in 2007, a heated debate erupted on the moral, legal and economic aspects of IVF. A growing chorus of emphatic Catholic voices calls for IVF to be banned. This paper focuses on 'naprotechnology', a new actor and a fresh card in Poland's IVF debate. This method of treating infertility in accordance with the teachings of the Catholic Church is promoted as a cheaper and more effective alternative to IVF. Naprotechnology is primarily based on close observation of the female fertility cycle, but also involves pharmacological or surgical treatments. Most Polish gynecologists specialising in infertility treatments are strongly critical of the method, which is seldom referenced in international medical literature. Nonetheless, naprotechnology has considerable exposure in major Polish media outlets. The method has been debated in the Polish Parliament and is promoted by many politicians. The author argues that, despite the possible perception of naprotechnology as an emancipating force, it is in fact a form of a colonisation of the female body and strengthens traditional gender imagery and modern forms of discipline (control, confession, body regimes).Keywords: in vitro fertilisation, Catholic Church, naprotechnology, post-socialism, democratisation, PolandKeywords: in vitro fertilisation, Catholic Church, naprotechnology, post-socialism, democratisation, PolandAbstract: In Poland, invitro fertilisation technology (IVF) has been in use forover 25 years, garnering success and social approval. However, in 2007, a heateddebate erupted on the moral, legal and economic aspects of IVF. A growingchorus of emphatic Catholic voices calls for IVF to be banned. This paperfocuses on 'naprotechnology', a new actor and a fresh card in Poland's IVFdebate. This method of treating infertility in accordance with the teachings ofthe Catholic Church is promoted as a cheaper and more effective alternativeto IVF. Naprotechnology is primarily based on close observation of the femalefertility cycle, but also involves pharmacological or surgical treatments. MostPolish gynecologists specialising in infertility treatments are strongly criticalof the method, which is seldom referenced in international medical literature.Nonetheless, naprotechnology has considerable exposure in major Polishmedia outlets. The method has been debated in the Polish Parliament and ispromoted by many politicians. The author argues that, despite the possibleperception of naprotechnology as an emancipating force, it is in fact a form ofa colonisation of the female body and strengthens traditional gender imageryand modern forms of discipline (control, confession, body regimes).","Klíčová slova: in vitro fertilisation, Catholic Church, naprotechnology, post-socialism,democratisation, Polan"
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0008_nobody-in-a-maternity-hospital-really-talks-to-you-socialist-legacies-and-consumerism-in-czech-women-s-child.php,'Nobody in a Maternity Hospital Really Talks to You': Socialist Legacies and Consumerism in Czech Women's Childbirth Narratives,Ema Hrešanová,"University of West Bohemia, Pilsen","This article aims to show how eight women, most of them with higher education, experienced, perceived, and understood birth care in the context of the post-socialist transformation in the Czech Republic. It is based on narrative interviews and a thematic analysis of them. From a description of women's birth-care experiences the author finds that women are most critical of the behaviour of health-care workers and the lack of communication provided by the system. Discussing the narrators' birth-care requirements she notes the strategies women use to attain the form of care they wished. Finally, the author observes that the women she interviewed exhibit diverse understandings of birth care, on which basis the author identifies five distinct notions of birth care that differ in three key aspects: (1) women's attitudes to medical interventions; (2) their awareness of birth care; (3) their subjectivity and position in relation to birth-care providers. These ranged from complete acceptance of the way in which birth care is provided, to notions that are critical but accepting of medicalised care, to a rejection of the medical model of birth care and the assumption of 'a responsible consumer' subjectivity. The article in particular looks at women's disillusionment with birth care and interprets it in relation to clashing ideas about the relationship between birthcare provider and user associated on one hand with the socialist past and on the other with neo-liberal discourses on health.","Klíčová slova: birth care, neo-liberalism, post-socialist, paternalism, Czech Republic"
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0009_peggy-watson-ed-health-care-reform-and-globalisation-the-us-china-and-europe-in-comparative-perspective.php,"Peggy Watson (ed.): Health Care Reform and Globalisation. The US, China and Europe in Comparative Perspective",Andrea Schmidt,,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0010_alessandro-baricco-the-barbarians-an-essay-on-the-mutation-of-culture-nicholas-carr-the-shallows-how-the-i.php,"Alessandro Baricco: The Barbarians: An Essay on the Mutation of Culture; Nicholas Carr: The Shallows: How the Internet Is Changing the Way We Think, Read and Remember",Keith Tester,,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0011_nicole-bolleyer-new-parties-in-old-party-systems-persistence-and-decline-in-seventeen-democracies.php,Nicole Bolleyer: New Parties in Old Party Systems: Persistence and Decline in Seventeen Democracies,Seán Hanley,,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0012_franz-xaver-kaufmann-european-foundations-of-the-welfare-state.php,Franz-Xaver Kaufmann: European Foundations of the Welfare State,Sergiu Delcea,,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0013_blanche-le-bihan-claude-martin-and-trudie-knijn-eds-work-and-care-under-pressure-care-arrangements-across.php,"Blanche Le Bihan, Claude Martin and Trudie Knijn (eds.): Work and Care under Pressure: Care Arrangements across Europe",Francesco Barbabella,,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0014_steven-saxonberg-transitions-and-non-transitions-from-communism-regime-survival-in-china-cuba-north-korea-a.php,"Steven Saxonberg: Transitions and Non-Transitions from Communism: Regime Survival in China, Cuba, North Korea and Vietnam",Martin K. Dimitrov,,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0015_david-boromisza-habashi-speaking-hatefully-culture-communication-and-political-action-in-hungary.php,"David Boromisza-Habashi: Speaking Hatefully. Culture, Communication and Political Action in Hungary",Umut Korkut,,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0016_bruno-latour-the-making-of-law-an-ethnography-of-the-conseil-d-etat.php,Bruno Latour: The Making of Law. An Ethnography of the Conseil d'Etat,Tomáš Ledvinka,,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0017_stepanka-pfeiferova-martin-lux-tomas-dvorak-jana-havlikova-martina-mikeszova-and-petr-sunega-eds-housin.php,"Štěpanka Pfeiferová, Martin Lux, Tomáš Dvořák, Jana Havlíková, Martina Mikeszová and Petr Sunega (eds.): Housing and Social Care for the Elderly in Central Europe",Marianne Feikema,,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0018_bronis-aw-malinowski-s-concept-of-law-from-the-native-s-point-of-view-a-workshop-held-on-12-13-september-2014.php,"Bronisław Malinowski's Concept of Law from the Native's Point of View: A Workshop Held on 12-13 September 2014 in Krakow, Poland","Lenka Kožíšková, Tomáš Ledvinka",,,
2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0019_reviewers-of-articles-decided-in-2014.php,Recenzenti statí rozhodnutých v roce 2014,,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0001_mezinarodni-a-verejne-relevantni.php,Mezinárodní a veřejně relevantní,"Ondřej Císař, Tereza Stöckelová",,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0002_what-would-we-know-about-sociology-if-we-only-read-sociologicky-casopis-and-sociologia-a-content-analysis-of-t.php,"Co bychom věděli o sociologii, kdybychom četli pouze Sociologický časopis a Sociológii? Obsahová analýza dvou sociologických periodik od ""sametové revoluce"" do současnosti","Dušan Janák, Robert Klobucký","1 Slezská univerzita v Opavě;2 Sociologický ústav SAV, Bratislava","This study stakes stock of the work of the Czech journal Sociologický časopis and the Slovak journal Sociológia in the post-1989 state of development of Czech and Slovak society. It conducts a synchronous and a diachronic comparison for this purpose. It presents the structure of authors and themes in Sociologický časopis and Sociológia both in a temporal perspective, covering the years from 1989 to 2013, and in relation to journals published in the interwar and post-war periods. Probably the most interesting trend observed in the Slovak journal is the increase in the number of Czech authors and decrease in the number of Slovak authors. In relation to the interwar journals, most notable are the metareflection of sociology itself and of some nationally-specific themes.","Klíčová slova: Sociologický časopis, Sociológia, content analysis, thematic structure, author structure, the period 1990-2013"
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0003_total-and-foreign-journal-citedness-of-sociologicky-casopis-the-results-of-a-citation-analysis.php,Celková a zahraniční citovanost Sociologického časopisu: výsledky citační analýzy,Marek Skovajsa,"Fakulta humanitních studií, Univerzita Karlova v Praze","This citation analysis of Sociologický časopis / Czech Sociological Review looks at the journal's total influence and the influence outside Czech(oslovak) sociology as measured by the number of citations in foreign journals. Indexed since the 1970s, SČ/CSR is the longest-covered East European sociology journal in the Web of Science. Beyond citation counts available through the WoS's Basic Search option, foreign-journal citation data were collected by examining the reference lists of all WoS-indexed foreign-journal articles listed as citing SČ/CSR in the WoS's Cited Reference Search or Google Scholar. In total, 690 foreign-journal citations of SČ/CSR between 1965 and 2013 were retrieved, including 113 author self-citations and 253 citations made by Czech and Slovak authors. Among the 690 citations, 379 are not indexed correctly in the WoS. The number of foreign citations missing from the WoS ranges from 14% for the Czech issues in 2002-2013 to 32% for the English issues in the same period. WoS is missing all 221 citations to the Czech Sociological Review between 1993 and 2001; this was a separate journal not included in the SSCI, which resulted in an important loss of international visibility for Czech sociology. In terms of per-article-citedness by foreign journals, the fewest citations were of the journal in the period up to 1989, followed by the Czech issues in 2002-2013, and the Czech issues again in 1990-2001. The highest foreign citation numbers were received by the English-language edition in 1993-2001, followed by the English issues in 2002-2013. The author's expanded foreign citation data set yields a very different ranking of most-cited articles than the one based on WoS citation counts, suggesting that WoS is not a reliable source of data for identifying most-cited articles. A comparison between most-cited articles by any journal and by foreign journals only indicates that different articles are influential nationally and internationally.","Klíčová slova: : bibliometrics, Web of Science, Sociologický časopis, Czech Sociological Review, Czech sociology"
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0004_how-are-ideas-privatised-the-neoliberal-regime-of-knowledge-and-its-appropriation-of-the-postmodern-weltbild.php,Jak se privatizují ideje? Neoliberální režim vědění a jeho přivlastnění postmoderního obrazu světa,Jan Balon,"Institut sociologických studií, Fakulta sociálních věd UK, Praha","This essay is about the disappearance of postmodernism from the debates on the nature of science, conditions of knowledge, targets of higher education, and prospects of interdisciplinarity. It is argued that postmodern declarations of the end of ideological battles, together with the critiques of universalising concepts related to science, knowledge, and education, have been recaptured in 'new' vocabularies promoted by neoliberal approaches. While postmodernism dismissed many of the meanings previously attached to knowledge and education, it also opened up space to expand on them in terms of their exchange value. The essay shows how neoliberal approaches attacked this space and developed a systematic conception that links knowledge and education to the rationality of the market. The 'new' vocabulary clearly expresses universalising claims, as this is evident in the usage of such concepts as the knowledge revolution, the knowledge economy, public relevance, social impact, or excellence. This essay concludes with a discussion of how these tendencies are affecting sociology and its disciplinary identity in terms of both its educational and its research activities. In general, it is claimed that the regressive effects of the neoliberal regime of knowledge on sociology cannot be avoided, as the overall academic, institutional, and material context now being constructed by the 'new' knowledge ideology does not overlap with the intellectual claims on which sociology was founded. The essay also discusses the possible dissipation of sociology within applied social studies and the changing relation of sociology and its publics.","Klíčová slova: postmodernism, neoliberalism, university, knowledge, sociology as a discipline"
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0005_fifty-years-of-czech-sociology-of-religion-in-the-pages-of-sociologicky-casopis.php,Padesát let české sociologie náboženství na stránkách Sociologického časopisu,Zdeněk R. Nešpor,"Sociologický ústav AV ČR, v.v.i., Praha","Abstract: The fiftieth anniversary of Sociologický časopis (since 2001 Sociologický časopis / Czech Sociological Review) provides an ideal opportunity to discuss the presence and achievements of the sociology of religion in the most important Czech sociological journal and to contribute to the historical, theoretical, and methodological analysis of Czech sociology of religion itself. The author provides a summary of all the articles, reviews, and information on the topic published in the journal and shows that, regardless of its importance within Czech sociological discourse at the various stages in the development of the discipline, the sociology of religion has generally had only a limited presence in the journal over the years, for both internal (sociologists of religion were not considered 'core members' of the sociological community) and external reasons (fear of what was considered a 'problematic' topic during the communist era and the non-existence of 'untarnished' students of religion after the collapse of the communist regime). The situation changed only recently, broadly speaking in the last decade, as younger generations seized the initiative and research on religion became a standard part of the Czech sociological mainstream. However, only a small number of contemporary sociologists of religion publish articles in the journal and, consequently, this sub-discipline is still far from being a consistent presence in its pages. The limited degree to which Czech sociology of religion has established itself in the pages of Sociologický časopis / Czech Sociological Review thus raises fundamental questions about the nature of the discipline, its students, and the broader sociological environment.","Klíčová slova: sociology of religion, Czech sociology, Sociologický časopis, Sociologický časopis / Czech Sociological Review"
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0006_sefredaktorem-z-uleku.php,Šéfredaktorem z úleku,Jiří Večerník,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0007_edicni-politika-jako-boj-o-moc.php,Ediční politika jako boj o moc,Miloš Havelka,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0008_misto-sociologickeho-casopisu-czech-sociological-review-mezi-sociologickymi-casopisy-podle-bibliometrickych-i.php,Místo Sociologického časopisu / Czech Sociological Review mezi sociologickými časopisy podle bibliometrických indikátorů. Úvaha nepříliš jubilejní,Marek Skovajsa,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0009_michael-vorisek-the-reform-generation-1960s-czechoslovak-sociology-from-a-comparative-perspective.php,Michael Voříšek: The Reform Generation. 1960s Czechoslovak Sociology from a Comparative Perspective,Marek Skovajsa,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0010_ubomir-luptak-a-kolektiv-neoliberalismus-a-marginalita-studie-z-ceskeho-realkapitalismu.php,Ľubomír Lupták a kolektiv: Neoliberalismus a marginalita: studie z českého reálkapitalismu,Marián Sekerák,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0011_lukas-linek-pat-lyons-docasna-stabilita-volebni-podpora-politickych-stran-v-ceske-republice-v-letech-1990-20.php,"Lukáš Linek, Pat Lyons: Dočasná stabilita? Volební podpora politických stran v České republice v letech 1990-2010",Josef Fišer,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0012_marcela-petrova-kafkova-sedivejici-hodnoty-aktivita-jako-dominantni-zpusob-starnuti.php,Marcela Petrová Kafková: Šedivějící hodnoty? Aktivita jako dominantní způsob stárnutí,Jaroslava Hasmanová Marhánková,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0013_petra-sanderova-telesnost-jako-vyznamny-faktor-procesu-adopce-kulturne-antropologicky-problem.php,Petra Šanderová: Tělesnost jako významný faktor procesu adopce: kulturně antropologický problém,Martin Janas,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0014_peter-auer-jazykova-interakce.php,Peter Auer: Jazyková interakce,Lucie Kondrátová,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0015_zygmunt-bauman-david-lyon-tekuty-dohled.php,"Zygmunt Bauman, David Lyon: Tekutý dohled",Miloslav Kučera,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0016_niklas-luhmann-realita-masmedii.php,Niklas Luhmann: Realita masmédií,Jiří Bureš,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0017_konference-crossroads-in-cultural-studies-tampere-finsko-1-4-7-2014.php,"Konference ""Crossroads in Cultural Studies"", Tampere, Finsko, 1.-4. 7. 2014",Renáta Sedláková,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0018_konference-giovanni-sartori-90-years-of-a-political-scientist-praha-26-9-2014.php,"Konference ""Giovanni Sartori: 90 Years of a Political Scientist"", Praha, 26. 9. 2014",Martin Mejstřík,,,
2014,5,/magno/csr/2014/mn5.php,/artkey/csr-201405-0019_4-olomoucka-sociologicka-podzimni-konference-ceska-spolecnost-25-let-po-listopadu-1989-olomouc-23-24-10.php,"4. olomoucká sociologická podzimní konference ""Česká společnost 25 let po listopadu 1989"", Olomouc, 23.-24. 10. 2014",Miroslav Scheinost,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0001_methodological-aspects-of-measuring-the-czech-public-s-attitudes-to-the-punishment-of-offenders.php,Metodologické aspekty měření postojů české veřejnosti k trestání pachatelů trestných činů,"Eva Moravcová, Jan Tomášek","1 Sociologický ústav Akademie věd ČR, v.v.i., Praha;2 Institut pro kriminologii a sociální prevenci, Praha","The trend towards harsher punishment of offenders, usually termed the 'new punitiveness', is often explained as a response to deepening social and economic uncertainty. One important area that criminal policy research has long dealt with is public attitudes to punishment. Statements that the public want more severe punishments for those who break the law are often used to justify introducing measures to make the criminal justice system harsher. There are, however, different ways to measure public opinion on criminal sentencing. While general attitudinal questions indicate the public to be very punitive in outlook, when they have to evaluate specific cases the results are slightly more positive. Drawing on data from the European Social Survey, the article aims to describe the current level of punitiveness in the Czech Republic, as measured by both above-mentioned indicators, and to assess whether the respondents' answers to such indicators are influenced by the same factors. Data show that Czechs tend to have relatively strong punitive attitudes. However, past studies have shown that people are less punitively inclined when they are judging a specific case. Moreover, regression analysis suggests that, rather than individual punitive sentiments, the general measure of punitiveness reflects cognitive and emotional reactions of a different nature (e.g. the quality of work of the court system), which means that the information on public attitudes it produces could be misleading.","Klíčová slova: public attitudes to punishment, new punitiveness, restorative justice, prison population, ESS R 5"
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0002_the-socio-cultural-integration-of-immigrants-in-between-temporary-migration-and-permanent-settlement.php,Sociální integrace imigrantů na rozhraní mezi dočasnou migrací a trvalým usazením,"Josef Bernard, Renáta Mikešová","Sociologický ústav AV ČR, v.v.i., Praha","The article examines the integration process of Ukrainians and Vietnamese in the Czech Republic. The authors focus on socio-cultural integration, the pre- and post-migration factors integration depends on, and the differences in the integration process of the two communities. Using survey data they show that the integration process of each group follows a different trajectory and depends on different factors. Ukrainians tend to be more integrated than Vietnamese. The primary factor influencing the level of integration of Ukrainian migrants is the length of residence in the Czech Republic. Household composition and the residential preferences of Ukrainians play a secondary role. On average Vietnamese immigrants have resided longer in the Czech Republic, but the increasing length of residence has a much weaker effect on the level of socio-cultural integration of members of this community. The residential preferences of Vietnamese immigrants and especially the age at which they arrived in the Czech Republic are important factors in their integration. Those Vietnamese immigrants who arrived as children are significantly more integrated than those who arrived as adults. These results suggest that the socio-cultural integration of Vietnamese immigrants depends primarily on socialisation in the Czech Republic.","Klíčová slova: integration of immigrants, labour migration, Czech Republic, socio-cultural integration, dimensions of assimilation"
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0003_the-comparability-of-schwartz-s-human-values-scale-in-international-data.php,Srovnatelnost Schwartzovy hodnotové škály v mezinárodních datech,Petra Anýžová,"Vysoká škola finanční a správní, Praha","The first part of this article looks at the comparability of the crosscountry PVQ scale tested on the basis of the Sixth Round of the European Social Survey. To test comparability, the classic 21-item tool is used to measure ten different types of value orientation. These value types are based on Schwartz's original basic human values theory. In order to test equivalence, a multiple group confirmatory factor analysis (MGCFA) was used. The results of the analyses show that the configural and metric equivalences of all seven value types are valid in only 10 out of 23 countries. However, even in those 10 countries, it is impossible to fully rely on scalar equivalence. For more detail, in many countries it is possible to carry out valid comparisons of relations and value types, as well as of other value attitudes or socio-demographic indicators. However, it is not possible to compare national averages of the seven value types. The article then demonstrates that the seven value types are longitudinally comparable across every round of the ESS in the Czech Republic. The second part of the article points out some of the problems in the Czech Republic with the PVQ comparison between different social groups delineated by gender, age, and education. While the averages of the seven value types can be sometimes compared in all groups (male, female), in some cases it is necessary either to amalgamate the groups or to decrease their quantity (age groups, education levels of groups).","Klíčová slova: PVQ scale, human values, European Social Survey, metric and scalar equivalences, multiple-group confirmatory factor analysis"
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0004_changing-approaches-to-the-conceptualisation-of-rural-space-in-rural-studies.php,Proměny přístupů ke konceptualizaci venkovského prostoru v rurálních studiích,Vladan Hruška,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,"The article focuses on various approaches to conceptualising rural space within the evolution of (in particular British) rural studies. The overview starts with the functional definitions (descriptive and socio-cultural) typical for the positivist and modern period of rural studies. Descriptive and sociocultural definitions derive from the rural-urban dichotomy or continuum, and the rural space is defined in relation to cities as non-urban space. Since the 1980s the political-economic approach has significantly influenced rural studies, transformed them into a more critical science, and introduced a definition of the rural as a locality. This definition, however, only became accepted when it was combined with a definition of the rural as social representation. That definition is a product of the cultural turn in rural studies that has occurred since the 1990s, when post-modern and post-structural approaches penetrated rural studies and promoted fruitful scholarly discussion that then positioned rural geography firmly among other geographical sub-disciplines. Current hybrid approaches to the conceptualisation of rural space combine both material and ideational definitions of the rural and include also rural practices, through which the material and the ideational rural are interlinked.","Klíčová slova: rural space, definition, rural studies"
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0005_setkavani-sociologie-a-geografie-michal-illner-oslavil-osmdesate-narozeniny.php,Setkávání sociologie a geografie: Michal Illner oslavil osmdesáté narozeniny,Martin Ouředníček,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0006_milos-havelka-jubilujici.php,Miloš Havelka jubilující,Petr Horák,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0007_zemrela-socialni-historicka-lenka-kalinova.php,Zemřela sociální historička Lenka Kalinová,Zdeněk R. Nešpor,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0008_martin-ourednicek-petra-spackova-jakub-novak-eds-sub-urbs-krajina-sidla-a-lide.php,"Martin Ouředníček, Petra Špačková, Jakub Novák (eds.): Sub Urbs: krajina, sídla a lidé",Ondřej Špaček,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0009_lukas-linek-kam-se-ztratili-volici-vysvetleni-vyvoje-volebni-ucasti-v-ceske-republice-v-letech-1990-2010.php,Lukáš Linek: Kam se ztratili voliči? Vysvětlení vývoje volební účasti v České republice v letech 1990-2010,"Jaromír Mazák, Kristýna Chábová",,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0010_radoslav-stefancik-ladislav-machacek-eva-polakova-lucia-spalova-alena-kluknavska-marcela-bielikova-marian.php,"Radoslav Štefančík, Ladislav Macháček, Eva Poláková, Lucia Spálová, Alena Kluknavská, Marcela Bieliková, Marianna Pétiová, Mária Janková, Ľudovít Šrámek: Pravicový extrémizmus a mládež na Slovensku",Karel Hanuš,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0011_alieva-dilbar-miroslav-tizik-eds-prispevok-alfreda-sch-tza-k-sociologickej-teorii.php,"Alieva Dilbar, Miroslav Tížik (eds.): Príspevok Alfreda Schütza k sociológickej teórii",Martin Soukup,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0012_jan-szczepa-ski-ed-daniel-kad-ubiec-dzienniki-z-lat-1945-1968.php,Jan Szczepański (ed. Daniel Kadłubiec): Dzienniki z lat 1945-1968,Zdeněk R. Nešpor,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0013_jan-keller-sociologie-strednich-vrstev.php,Jan Keller: Sociologie středních vrstev,Jiří Dobrylovský,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0014_marek-jakoubek-vojvodovo-identita-tradice-vyzkum.php,"Marek Jakoubek: Vojvodovo: identita, tradice, výzkum",Vladimir Penčev,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0015_irene-becci-imprisoned-religion-transformation-of-religion-during-and-after-imprisonment-in-eastern-germany.php,Irene Becci: Imprisoned Religion: Transformation of Religion during and after Imprisonment in Eastern Germany,Lukáš Dirga,,,
2014,4,/magno/csr/2014/mn4.php,/artkey/csr-201404-0016_pierre-manent-lidska-obec.php,Pierre Manent: Lidská obec,Kristýna Chalupová,,,
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0002_rental-housing-for-young-households-in-the-czech-republic-perceptions-priorities-and-possible-solutions.php,"Rental Housing for Young Households in the Czech Republic: Perceptions, Priorities, and Possible Solutions","Jana Vobecká, Tomáš Kostelecký, Martin Lux","Institute of Sociology, Academy of Sciences of the Czech Republic, Prague","This paper describes changes in the housing market after the collapse of communism in Central Europe and analyses the current functions and perceptions of the private rental housing in the Czech Republic. It aims to understand why private rental housing is perceived as a sub-optimal housing solution for young adults, whether this affects their family plans, and which policy design could change that. The article uses qualitative research techniques to analyse mental frames, opinions, and attitudes of both potential tenants and landlords towards rental housing. The authors argue that the main problem of rental housing for young tenants is the short-term lease. Lack of mutual trust between tenants and landlords is a main cause of short-term contracts in the private rental segment. The insecurity it produces among young tenants contributes to delayed family formation. A policy tool aiming to overcome that distrust between tenants and private landlords through the involvement of an independent third party as a guarantor of the relationship is discussed.","Klíčová slova: housing policy, rental housing, focus group, young households, family planning, Czech Republic"
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0003_between-price-and-quality-the-criteria-of-food-choice-in-romania.php,Between Price and Quality: The Criteria of Food Choice in Romania,Laura Nistor,,"This article investigates the issue of food quality and price as criteria of food choice in Romania. Given the country's less advantageous economic status, Romania seems an ideal candidate on which to research the potential conflicts between such criteria of food choice. As the analysis is built on data from the Special Eurobarometer 389, some comparative findings are also presented between Romania and the rest of the EU, particularly, the EU-15 and the EU-11 (EU-12 minus Romania) country group. The results show that in Romania the manifest variables of food choice criteria are split into two latent constructs: quality related aspects on one hand and price on the other, while in the majority of other countries price enters the same axis as quality. Thus, on the macro-level it is possible to conclude that Romanians' food preferences have their roots in two sources and fit a quality vs price model. An investigation of the socio-demographic determinants of these two preference criteria confirms the role of Bourdieu's distinction regarding the influence of social class on these preferences. In Romania, like in the rest of Europe, the price preference is associated with a precarious socio-economic status, while the preference for quality seems to be a habitus specific to a higher social status. The most salient difference between Romania and the two country groups is that in Romania neither age nor gender and only socio-economic background and place of residence have an influence on the studied preferences.","Klíčová slova: food consumption, quality cues, price-constraint, social status, distinction, Eurobarometer, Romania"
2014,3,/magno/csr/2014/mn3.php,/artkey/csr-201403-0004_the-poorer-you-are-the-more-you-trust-the-effect-of-inequality-and-income-on-institutional-trust-in-east-cent.php,"The Poorer You Are, the More You Trust? The Effect of Inequality and Income on Institutional Trust in East-Central Europe","Gergő Medve-Bálint, Zsolt Boda","Hungarian Academy of Sciences, Budapest","Compared to Western Europe, the new democracies of East-Central Europe (ECE) demonstrate substantially lower levels of institutional trust. Because trust in state institutions is an indicator of the public approval and legitimacy of a political system, low trust levels are a cause for concern. The paper addresses a particular aspect of this broad issue by focusing on how country-level wealth and inequality and individual-level economic situation and sociotropic evaluations affect institutional trust in ECE in comparison with Western Europe. A multi-level analysis performed on the 2010 European Social Survey dataset reveals that substantial differences exist between the two sides of the continent. While sociotropic measures show a uniformly strong, positive association with institutional trust, the marginal effect of relative income is positive in Western but negative in East-Central Europe. Moreover, although social inequality is inversely related to institutional trust, four ECE countries (the Czech Republic, Hungary, Slovakia and Slovenia), where relatively low inequality is accompanied by low levels of institutional trust, deviate from the general trend. The paper suggests that the causes of these differences may be attributed to the interplay between specific characteristics of ECE political economies and the strongly egalitarian attitudes of East-Central European citizens.","Klíčová slova: institutional trust, East-Central Europe, income, inequality"
