id,year,issue,issue_link,article_link,title,authors,first_author_gender,affiliation,annotation,tags,language,topic,top_n_words,representative_document,prob_politics,probs_education,prob_gerontology,prob_gender,prob_parenting,prob_spacetime,prob_migration,prob_partnership,prob_culture_media,prob_housing,prob_rural,prob_environment,prob_methodology,dim1,dim2
223,2019,4,/magno/csr/2019/mn4.php,/artkey/csr-201904-0002_does-housing-matter-inadequate-housing-and-school-performance-of-children-from-poor-households-in-the-czech-re.php,Záleží na bydlení? Vztah nekvalitního bydlení a školních problémů dětí v chudých českých domácnostech,Daniel Prokop,male,"Fakulta sociálních věd, Univerzita Karlova, Praha","This paper analyses the relationship between inadequate housing and the school performance of children from poor Czech households. It shows that children (ages 7-12) from low-income households (defined as those with up to 2.4 times the minimum living income) have higher chances of serious problems in school performance if they live in unstable or nonresidential housing. The effects of housing instability and non-residential housing among children from low-income households are significant and substantial even when controlling for parents' educational attainment and labour activity, family structure (e.g. single parent etc.), household size, and the child's age. The effects of other housing problems are significant only in their extreme forms (overcrowdedness) or when combined with other housing problems (the housing cost burden). These findings are used to examine whether the Czech Social Housing Act currently under discussion is needed to help poor families with children and whether it has adequately defined its target group if it is to protect Czech children from the negative effects of inadequate housing.","inadequate housing, homeless shelters, moving residence, children, school success/performance, Social Housing Act, poverty, social exclusion, education",czech,Housing,households - regional - successful - household - private - barriers - prague - could - population - development,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,7.513363,1.6108074
298,2018,4,/magno/csr/2018/mn4.php,/artkey/csr-201804-0004_mayors-and-their-priorities.php,"Starostové, starostky a jejich priority","Daniel Čermák, Renáta Mikešová",male,"Sociologický ústav AV ČR, v.v.i., Praha","This article sets out to identify the factors that have an impact on mayoral decisions in terms of priorities for municipal development. Data from a survey conducted among Czech mayors in the years 2015 and 2016 (N = 492) are used. The sample consists of answers of mayors from municipalities of all population sizes and the sample is evenly distributed over the area of the Czech Republic. The main aim is to show the impact of geographical context, sociodemographic characteristics, and characteristics connected with political experience on mayors' preferences for different mayoral agendas. The results of the analyses show that municipal size and the position of a municipality on the urban-suburban-rural gradient have a substantial effect on a mayor's preference for different mayoral agendas. However, the influence of other observed characteristics cannot be overlooked either.","political leadership, mayor, Czech Republic",czech,Politics,political - support - postcommunist - participation - principles - countries - parliamentary - economy - postcommunist countries - citizenship,FALSE,0.24325354681967443,0,0,0,0,0,0,0,0,0,0,0.06516429631122143,0,3.4058,6.1971846
1081,2010,5,/magno/csr/2010/mn5.php,/artkey/csr-201005-0001_sources-of-trust-in-institutions-in-the-czech-republic.php,Zdroje institucionální důvěry v České republice,"Daniel Čermák, Jana Stachová",male,"Sociologický ústav AV ČR, v.v.i., Praha","This article sets out to identify the factors that can help explain trust in selected political institutions in the Czech Republic - the Government, the Chamber of Deputies and the Senate of the Parliament of the Czech Republic, regional assemblies, and municipal assemblies - and determine what kind of influence certain factors have on the overall level of trust in the population. The life-time learning model devised by the American sociologists Mishler and Rose, who combine cultural and institutional approaches to explain trust in institutions, was used as the theoretical framework for this investigation. Logistic regression models were created for each of the observed institutions. The data used to build the models were drawn from a series of surveys conducted under the 'Czech Society' project by the Public Opinion Research Centre at the Institute of Sociology of the Academy of Sciences. The results of the logistic regression analyses showed that the particular level of trust in an institutions is infl uenced more by institutional performance (and this influence most pronounced in the case of the Government and the Chamber of Deputies) than by the effect of socialisation within the predominant political culture, which was not very strong. Nevertheless, the effect of culturally dependent variables such as gender and religious confession is not negligible.",": trust in institutions, political institutions, logistic regression, lifetime learning model, Czech Republic.",czech,Others/Unclassified,institutions - exclusion - pandemic - public - schools - local - study - institutional - political - qualitative,FALSE,0.11716495548407008,0,0,0,0,0,0,0,0,0,0,0.05757565993558858,0,4.106364,4.6389484
1312,2023,5,/magno/csr/2023/mn5.php,/artkey/csr-202305-0002_perception-of-the-connection-between-the-covid-19-pandemic-and-climate-change-in-the-czech-blogosphere.php,Percepce souvislostí pandemie covid-19 a klimatické změny v české blogosféře,"Daniel Čermák, Jana Stachová, Matouš Pilnáček",male,"Sociologický ústav AV ČR, v. v. i., Praha","The article is dedicated to reflecting the links between the climate crisis and the Covid-19 pandemic crisis in the context of Czech social media, specifically on several blogging platforms. The processes leading to the climate and pandemic crises are highly intertwined, based in the way humans interact with the environment on a global scale. However, the circumstances and consequences of both crises, as well as the ways they are dealt with, also share common features. The authors identify such contexts as reflected on blogging platforms by undertaking a qualitative analysis of texts from an interpretative phenomenological perspective. Climate scepticism is connected to pandemic scepticism, on the one hand, and to acceptance of the pandemic as a real threat, on the other hand. Conversely, acceptance of the climate crisis can be associated with both acceptance of the pandemic and pandemic scepticism.","climate change, Covid-19 pandemic, scepticism, neutralization techniques, blogs",czech,Environment,environmental - change - movement - values - crisis - behaviour - pandemic - postsocialist - private - eastern,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,5.9662313,5.240158
224,2019,4,/magno/csr/2019/mn4.php,/artkey/csr-201904-0003_family-policy-and-formal-and-informal-care-for-preschool-age-children-in-selected-european-countries.php,Rodinná politika a formální a neformální péče o předškolní děti ve vybraných státech Evropy,"Věra Kuchařová, Olga Nešporová",female,"Výzkumný ústav práce a sociálních věcí, v. v. i., Praha","The article focuses on the use of childcare for preschool-age children in 13 European countries with different models of maternal employment. Employing a comparative approach it relates care arrangements to family policy measures. Childcare policies and practices in post-communist countries (the Czech Republic, Bulgaria, Hungary, Poland, Slovakia, and Slovenia) are compared in a wider European context and specifically to various countries representing the principal types of welfare state and family policy strategies in Europe (the United Kingdom, Germany, Austria, Italy, France, Spain, and Sweden). The article focuses on parental leave schemes, parental employment, and formal childcare and takes into account informal childcare, which in many countries is crucial to achieving a work-life balance. The authors' findings reveal that the use of informal childcare is not directly related to either the length of paid parental leave or maternal employment. Informal childcare, which in most cases is provided by grandparents, is used on a weekly basis for at least thirty per cent of preschool-age children in all the post-communist countries studied except Bulgaria. However, similarly high levels of informal childcare were also found in the United Kingdom, Italy, and Austria. Gendered moral rationalities based on cultural norms play an important role in division of childcare in each European state.","family policy, childcare, informal childcare, Czech Republic, Europe",czech,Gender & Work,child - children - working - mothers - women - gender - men - work - conditions - equality,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,10.881234,5.8379197
1172,2009,6,/magno/csr/2009/mn6.php,/artkey/csr-200906-0006_work-life-balance-societal-and-private-influences.php,Work-life Balance: Societal and Private Influences,Věra Kuchařová,female,"Research Institute for Labour and Social Affairs, Prague","This article is intended to contribute to the discussion about the possibilities for supporting work-life balance. It has two basic objectives. The first is to assess the dependence of work-life balance on economic conditions and the character of the given welfare/family regime. The second is to evaluate how much work-life balance is influenced by private-life determinants and how much by external, that is, structural and institutional, factors. The analysis is based on a comparison of the situation in the Czech Republic with selected countries. Success at achieving a work-life balance is examined both from a subjective perspective and in relation to the three basic social goals it is intended to facilitate: women's employment, people's reproductive plans, and gender equality. An international comparison shows that while the forms and success of harmonising family and professional roles in countries with different external factors have specific national features, people's subjective assessments of their ability to combine these two spheres of activity vary little among economically active partners. The reason for this appears to be that to some extent people adapt (more or less voluntarily) their harmonisation strategies to the external conditions in individual countries. Also, these strategies are influenced by national socio-cultural specifics and differences in the degree of acceptance of gender inequalities.","work-life balance, employment, reproductive behaviour, gender equality, family regime",english,Gender & Work,child - children - working - mothers - women - gender - men - work - conditions - equality,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,10.775114,6.1142545
1283,2009,1,/magno/csr/2009/mn1.php,/artkey/csr-200901-0006_father-father-and-child-gay-men-and-parenthood-in-the-czech-republic.php,"Otec, otec a dítě: Gay muži a rodičovství",Věra Sokolová,female,"Fakulta humanitních studií UK, Praha","The article is based on the first sociological study of the attitudes and preferences of Czech men who identify themselves as gay towards (gay) fatherhood, family, and parenthood. The main arguments of the study evolve around the themes of the (overwhelmingly positive) parental desires of the gay men participating in the study; their internalised moral dilemmas connected to gay fatherhood; the reproductive choices and limits that structure the attitudes of gay men towards parenthood and family; and gender stereotypes about family/parenting models and the roles these men occupy. The article is divided into two main parts. The fi rst part introduces the context and current state of sociological scholarship and research on gay fatherhood and homoparentality. The second part of the article discusses results, an interpretation, and an analysis of the empirical fi ndings of the study.","homosexuality, fatherhood, gay and lesbian parenthood, masculinity, family structure, Czech Republic.",czech,Gender & Work,child - children - working - mothers - women - gender - men - work - conditions - equality,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,11.303823,5.446393
225,2019,4,/magno/csr/2019/mn4.php,/artkey/csr-201904-0004_politics-part-time-or-part-time-mayors-how-well-do-their-municipalities-function.php,Politika na půl úvazku aneb Neuvolnění starostové: Jak fungují jejich obce?,"Pavel Šaradín, Jan Outlý, Michal Soukop, Iveta Vrabková",male,"Filozofická fakulta, Univerzita Palackého v Olomouci;Katedra politologie, Metropolitní univerzita Praha;Filozofická fakulta, Univerzita Palackého v Olomouci;Ekonomická fakulta, VŠB - Technická univerzita Ostrava","This article presents findings on 'part-time' mayors in the Czech Republic and to what extent the fact that they only work part time as mayor affects how well their municipality functions compared to those who work as full-time mayors. Drawing on data from an open database, this article analyses several variables relating to the status and activities of disengaged mayors. It also examines the quality of the functioning of municipalities with parttime and full-time mayors, respectively, and reveals whether there are more problems reported in the function of municipalities that have part-time mayors than those with full-time mayors. The findings of this evaluation are based on an analysis of the annual audits of municipalities.","part-time mayors, full-time mayors, municipality size, quality of local self-government, local politics, Czech Republic",czech,Politics,political - support - postcommunist - participation - principles - countries - parliamentary - economy - postcommunist countries - citizenship,FALSE,0.22770717441778493,0,0,0,0,0,0,0,0,0,0,0.06300020730669724,0,3.4058125,6.195536
297,2018,4,/magno/csr/2018/mn4.php,/artkey/csr-201804-0003_the-representation-of-women-in-the-position-of-mayor-in-the-czech-republic-and-slovakia-in-2006-2014-a-compara.php,Politická reprezentace žen na pozicích starostek v Česku a na Slovensku v letech 2006-2014: Srovnávací analýza faktorů úspěšnosti,"Pavel Maškarinec, Daniel Klimovský, Stanislava Danišová",male,"Filozofická fakulta, Univerzita Jana Evangelisty Purkyně, Ústí nad Labem;Filozofická fakulta, Univerzita Komenského, Bratislava x","Main objective of this article is to analyse political determinants of the descriptive representation of women at the local level in communal elections (i.e. the position of mayor) in the Czech Republic and Slovakia over the past decade. It focuses on the political opportunity structure (i.e. the structure of relationships that affect social and political behaviour) and questions whether this structure affects also women's political representation. It shows that women are significantly advantaged in municipalities where women have held a mayoral post in a previous electoral term. In contrast to other studies, previous women's representation in a municipal council is here found to have only a limited effect. The strong negative effect of the direct election of mayors and the negative effect of municipal size (only in Slovakia) indicate that women's representation as mayors may be the result of interdependent phenomena that are a combination of institutional structure (e.g. electoral procedure, the mayor's powers) and political contextual factors (past experience with a female mayor - not necessarily incumbents). This finding challenges earlier studies and it shows that any effort to identify a clear list of determinants of women's representation as mayors is a complex task, making it difficult to pursue a broader comparative study in a different institutional environment or a different political culture.","local politics, local elections, women and politics, women's representation, women mayors, Czech Republic, Slovakia",czech,Politics,political - support - postcommunist - participation - principles - countries - parliamentary - economy - postcommunist countries - citizenship,FALSE,0.2573639601406123,0,0,0,0,0,0,0,0,0,0,0.06625185889534871,0,3.4174445,6.1753626
769,2013,5,/magno/csr/2013/mn5.php,/artkey/csr-201305-0005_exclusion-from-urban-privatised-space-a-case-study-of-a-shopping-centre.php,Exkluze v privatizovaném městském prostoru: případová studie nákupního centra,Pavel Pospěch,male,"Fakulta sociálních studií Masarykovy univerzity, Brno","This paper contributes to the current debate about the privatisation of urban space. It presents a detailed discussion of the privatisation thesis in relation to the perceived 'loss of public space' and in relation to social exclusion, which many authors see as one of the key distinguishing features of privatised spaces. Many scholars regard shopping centres as the exemplification of privatised space. Therefore, this paper presents an empirical study of Czech shopping centres and focuses on the process of exclusion therein. Two kinds of exclusion are identified in the research. One is formal exclusion and it derives from the shopping centres' house rules, an analysis of which reveals their key features to be issues of control, an inherent ambiguity, and hidden personalisation. The second kind of exclusion identifi ed, an informal type, derives mostly from the preventive identification of 'unwelcome' groups, who are usually defined in terms of their physical appearance. Members of these groups, most notably homeless people, tend to be excluded from the shopping centres on the basis of a conflation of the meanings of security and comfort. However, the process of exclusion is in turn altered and negotiated by the personal power relations between the security guards and the excluded.","urban sociology, privatised space, exclusion, shopping centre, city",czech,Space & Time,space - rural - place - places - material - critical - urban - city - everyday - geography,FALSE,0,0,0,0,0,0.37638758141700984,0.08278830156470346,0,0.0741268422656871,0.0610046411151806,0.06509436125595285,0,0,7.8429914,3.9327965
824,2013,1,/magno/csr/2013/mn1.php,/artkey/csr-201301-0004_the-urban-public-space-an-interpretative-approach.php,Městský veřejný prostor: interpretativní přístup,Pavel Pospěch,male,"Fakulta sociálních studií, Masarykova univerzita, Brno","This article presents a theoretical discussion of the concept of public space with respect to its multidimensional nature, its normativity and historicity, and its relationship to private space. Based on de Certeau's distinction between place and space, public space is analysed as a phenomenon transcending the material reality of a city. It is argued that public space is established in the process of interaction between the social reality of the city on the one hand and its regulative processes on the other. The former refers in particular to the phenomenological duality of urban public places, which are perceived as attractive and threatening at the same time. The latter includes internal and external processes of behavioural regulation. Following the classic works of Goffman and Lofland and current research on urban civility and interaction, it is argued that internal regulation establishes an 'urban order' that governs the rules of interaction and behaviour in the urban public space. In conclusion, an interpretative approach to the urban public space is suggested. In this view, the public space, while physically framed by the city's material reality, is itself a process of constant production and reproduction of shared meanings attached to places. As a shared stock of knowledge, it is also subject to learning and ongoing negotiation.",": city, public space, urban order, social control, rules of conduct",czech,Space & Time,space - rural - place - places - material - critical - urban - city - everyday - geography,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,7.559255,3.6227841
1254,2009,2,/magno/csr/2009/mn2.php,/artkey/csr-200902-0008_street-level-bureaucrats-and-their-role-in-public-policy.php,Role liniových pracovníků ve veřejné politice,"Pavel Horák, Markéta Horáková",male,"Fakulta sociálních studií Masarykovy Univerzity, Brno","This article puts forward the concept of street-level bureaucrats and their role in public policy in its full complexity. In the first two parts the authors define street-level bureaucrats and the roots of the basic ideologies that determine their behaviour (principles of bureaucracy, professionalism, bureau-professionalism and managerialism). They draw on previous analytical studies they conducted on this theme and present the latest empirical findings on the behavior of street-level bureaucrats who work with unemployed people. In this way they try to demonstrate the importance of principles of bureaucracy, professionalism, and bureau-professionalism in contemporary public policy.","street-level bureaucracy, public policy, bureaucracy, professionalism, bureau-professionalism, managerialism, Czech Republic.",czech,Politics,political - support - postcommunist - participation - principles - countries - parliamentary - economy - postcommunist countries - citizenship,FALSE,0.20733531849100517,0,0.05089056401947041,0,0,0,0,0,0,0,0,0.06387932121523109,0,5.097521,6.2453074
1338,2023,2,/magno/csr/2023/mn2.php,/artkey/csr-202302-0001_housing-as-an-exception-eviction-as-everyday-life.php,"Bydlení jako výjimka, evikce jako každodennost","Pavel Doboš ORCID..., Kristina Jamrichová, Jakub Mácha, Ondřej Mohyla, Roman Novotný, Martina Růžičková",male,"Přírodovědecká fakulta, Masarykova univerzita, Brno; Fakulta výtvarných umění, Vysoké učení technické v Brně; Filozofická fakulta, Masarykova univerzita, Brno","This article focuses on evictability and the eviction of the residents of one block of flats in a small southern Slovakian town. Most of the building's inhabitants are Roma, but the problem of cultural racism is interconnected with political, economic, legal, and even research and activist issues. The article is based on socially committed ethnographic research and the perspective of critical human geography. The theoretical framework is informed by the geographies of eviction, which grasp evictions as a becoming affective process. In this approach the focus is on not just the structural and other causes of eviction and its negative consequences but also and above all on the eviction that is taking place in the present and that temporally goes beyond the act of displacement - it signifies the lasting effect of sovereign power exercised through threats of eviction and 'home unmaking' brought about by the withholding of vital infrastructure. The analysis distinguishes four becoming phases. The first one shows how tenants' precarity is made when their stigmatisation as Roma intersects with the neoliberal imperatives of individual responsibility asserted by the town. In the second phase, the eviction begins, giving rise to affects of confusion, desperation, and fear. The third phase brings resistance to the arbitrary sovereign power of the town authorities. In the fourth phase the resistance sees some successes, but the town's sovereign power at the same time expands its spatiality. The state of the eviction here is not final and it can still develop in different ways.","eviction, evictability, affect, sovereign power, tenants",czech,Others/Unclassified,institutions - exclusion - pandemic - public - schools - local - study - institutional - political - qualitative,FALSE,0,0,0,0,0,0.1752883069395758,0.08026854388645502,0,0.0658190673823093,0.07033986694962717,0.06590241870058637,0,0,7.018789,3.6126585
233,2019,3,/magno/csr/2019/mn3.php,/artkey/csr-201903-0001_an-experimental-exploration-of-diffuse-and-specific-public-support-for-the-eu-in-the-czech-republic.php,An Experimental Exploration of Diffuse and Specific Public Support for the EU in the Czech Republic,Zuzana Ringlerova,female,"Masaryk University, Brno","As populism is becoming more widespread across Europe public support for political systems has moved to the forefront of public debates. One type of public support-diffuse support-is important for political systems because it provides a source of stability in times of crisis. The existing research on political support in nation-states shows that public support for the political community of the nation tends to be diffuse, while public support for other parts of the political system less so. Is there, like in nation-states, diffuse support for the political community of the European Union? This article argues that there is, and using data from a survey experiment in the Czech Republic finds that support for the political community of the EU is significantly more diffuse than support for the EU's institutions or incumbents. Public support for the political community of the EU thus serves the EU as a source of stability in times of crisis.","political support, European Union, diffuse support, survey experiment, legitimacy",english,Politics,political - support - postcommunist - participation - principles - countries - parliamentary - economy - postcommunist countries - citizenship,FALSE,0.2766330554369416,0,0,0,0,0,0,0,0,0,0,0.05602932737792286,0,4.2024426,5.4012938
1127,2010,3,/magno/csr/2010/mn3.php,/artkey/csr-201003-0006_reporting-to-the-police-as-a-response-to-intimate-partner-violence.php,Reporting to the Police as a Response to Intimate Partner Violence,Zuzana Podaná,female,"Faculty of Arts, Charles University, Prague","Research on police involvement in cases of intimate partner violence (IPV) focuses mainly on best intervention strategies and often neglects the key prerequisite of any intervention: the victim's decision to contact the police. This article concentrates on the circumstances that make IPV incidents more likely to be reported to the police, and it also analyses the reasons for victims' not reporting and for their distrust of the police. It makes use of data from the Czech part of the International Violence Against Women Survey, which allows us to analyse the reporting behaviour of 709 female victims of IPV. The reporting rate among them is very low - only 8%. Logistic regression models of reporting confirmed the high relevance of the features of the particular incident and revealed also several factors related to the history of violence in the relationship; on the other hand, the victim's resources were found to have no influence. Distrust of the police proved to be an important factor for not reporting to the police (29% of women), and further analysis of this factor suggested the possible occurrence of learned helplessness syndrome among some victims. An additional substantial outcome of this study is its highlighting of the importance of different forms of psychological abuse (threats vs. control) which have diverse effects on victims' reporting behaviour.","intimate partner violence, victim reporting behaviour, International Violence Against Women Survey, Czech Republic",english,Others/Unclassified,institutions - exclusion - pandemic - public - schools - local - study - institutional - political - qualitative,FALSE,0,0,0,0,0,0.05739432093979776,0,0,0,0,0.06905357569615213,0,0,9.229054,4.9978776
1279,2009,1,/magno/csr/2009/mn1.php,/artkey/csr-200901-0002_towards-a-feminist-concept-of-care-as-a-critical-category-of-social-inequality.php,K feministickému pojetí péče jako kritické kategorie sociální nerovnosti,Zuzana Uhde,female,"Sociologický ústav AV ČR, v.v.i., Praha","The author of this article focuses on the theoretical framework of the concept of care as a critical category of social inequality in order to outline possibilities for a redefinition of the relationship between work and care. Gender inequalities as well as inequalities that are based on other social categories, such as class, ethnicity, nationality, geopolitical location, marital status, and so on are incorporated in the social organisation of care which retrospectively reinforces them. Feminist debate has thus far formulated demands for the recognition of caring persons mainly at the national level, but the author of the article, referring to Arlie Hochschild and Allison Weir, shows that the current challenges of global capitalism point to the need to articulate these demands in a transnational context and to embed care in the discourse of transnational justice. She critically addresses the challenges that efforts to attain recognition for caring persons by including care as a labour-market activity are confronted with owing to the current changes in the social organisation of care under global capitalism, which involves among others the employment of marginalised groups of women and women immigrants in the caring professions. Drawing on the work of Nancy Fraser, the author formulates two normative criteria for reconceptualising care as a social engagement without subjecting it to the logic of market valuation.","care, gender, feminist theory, social justice, transnationalism.",czech,Gerontology,care - age - old - women - health - roles - body - active - relationships - role,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,10.632666,4.2317386
235,2019,3,/magno/csr/2019/mn3.php,/artkey/csr-201903-0003_if-you-were-an-animal-a-plant-a-meal-a-car-hellip-what-would-you-be-the-use-of-analogy-in-the-study-of.php,"'If You Were an Animal, a Plant, a Meal, a Car … What Would You Be?' The Use of Analogy in the Study of Identity Traits",Florentina Scârneci-Domnișoru,female,Transilvania University of Brașov,"The article presents a new data-collection technique that can be applied in identity studies: analogy. The use of metaphor in identity studies is no novelty, but this particular creative exercise used in sociological research has not been described before in the methodological literature. Three pieces of research in which this technique has been applied are presented here: studies in which participants have been asked to analogise the profession of sociologist, a state-owned company, or a privately-owned company with animals, plants, automobiles musical instruments, or types of meals. The article highlights the special features of the analogy technique, such as the fact that it diminishes the control mechanisms of the participants, making the data that are obtained less sensitive to social desirability. The analogy is presented as an unusual and fun technique that breaks up the routine of the respondent's day-to-day life and is a contrast to the monotonous nature of common tests and questionnaires. Applying this exercise in social research is easy. Analogy obtains meaningful answers from participants and it provides valuable results. Because it is able to access surprising information and a very wide range of identity aspects, analogy can be used in all kinds of social research: sociological, psychological, management, political sciences, communication, social work, public relations, human resources, and others.","analogy, metaphorical thinking, creative methodologies, identity, qualitative data",english,Knowledge/Science,religious - knowledge - work - culture - autonomy - world - articles - communist - power - science,FALSE,0,0,0.1600498157358714,0,0,0,0,0,0.06677106693660931,0,0,0,0,7.4943767,5.7238173
246,2019,2,/magno/csr/2019/mn2.php,/artkey/csr-201902-0002_the-role-of-cognitive-abilities-in-assortative-mating-partner-preferences-of-young-adults.php,Role kognitivních schopností ve výběrovém párování: partnerské preference mladých lidí,"Markéta Šetinová, Jana Klímová Chaloupková",female,"Fakulta sociálních věd, Univerzita Karlova, Praha;Sociologický ústav Akademie věd ČR, v. v. i., Praha","This article focuses on the relationship between young adults' cognitive abilities and individual partner preferences. We worked with the Preference NSZ 2017 data set, which contains data on partner preferences and the results of the National Comparative Secondary-School Exams of Czech high school graduates, and our analyses, using logistic regression, confirmed a tendency towards homophily on the level of cognitive abilities and university education. Young people with above-average results place more importance on agreement in political opinions, but do not regard the partner's homemaking abilities or financial situation as too important. The results further show that partner preferences differ according to the education capital of the background family and according to preferred partnership arrangement. We also find significant differences in the partner preferences of men and women that reflect ideas about traditional gender roles. Women favour characteristics that relate to status, and men assign more importance to physical looks.","partner preferences, cognitive abilities, education, educational homogamy, intelligence",czech,Others/Unclassified,institutions - exclusion - pandemic - public - schools - local - study - institutional - political - qualitative,FALSE,0,0.1524443140230618,0,0,0.09876862306255202,0,0,0.1219724011299936,0,0,0,0,0.10292099862264388,10.809712,7.270843
256,2019,1,/magno/csr/2019/mn1.php,/artkey/csr-201901-0001_fears-and-difficulties-in-the-early-stage-of-parenthood-findings-from-a-longitudinal-study-of-first-time-paren.php,Obavy a těžkosti rané fáze rodičovství: Zjištění longitudinálního výzkumu prvorodičů,Olga Nešporová,female,"Výzkumný ústav práce a sociálních věcí, v. v. i., Praha","The article focuses on the concerns of Czech expectant parents and their subsequent life difficulties. A qualitative longitudinal methodology was used to study parental experiences for a period of around four years. Three waves of semi-structured interviews were conducted with sixteen dual-earner parental couples who had their first child in 2011 or 2012. An analysis of 93 interviews revealed that the fears of the parents-to-be principally concerned childcare, paid work, free time, the relationships, and health. Actual experience of difficulties in these areas was often mentioned by different respondents from those who had expected to have them. The theory of intensive motherhood was employed to underscore the heavy demands and responsibilities placed on contemporary parents and the difficulties that accompany the use of a child-centred approach. The heavy demands on childcare felt by mothers who adhered to the intensive mothering model were cited as causing difficulties in the everyday lives of parental couples; the fathers mainly complained of a lack of rest and quality time with their partners.","parenthood, fatherhood, motherhood, fears, difficulties, Czech Republic",czech,Gender & Work,child - children - working - mothers - women - gender - men - work - conditions - equality,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,11.085638,5.5288596
649,2014,6,/magno/csr/2014/mn6.php,/artkey/csr-201406-0003_you-can-t-take-it-personally-emotion-management-as-part-of-the-professional-nurse-s-role.php,'You Can't Take It Personally': Emotion Management as Part of the Professional Nurse's Role,"Olga Šmídová Matoušová, Blanka Tollarová",female,"Charles University, Prague","This study looks into the culture of nursing professionals in the present-day Czech health-care system at a time of personal, generational, and educational transitions (reforms), which have driven a change of organisational-cultural means in the relationship between two key professions: doctors and nurses. The article presents the results of a biographical study of nurses, paying detailed attention to their emotional labour in cooperation with doctors in accident and emergency ward settings. The study draws on the concept of organisational culture in practice/action, on a Goffmanian and Garfinkelian ethnomethodology of scripts of interaction (rules, norms) in order to reconstruct the feeling rules that govern a nurse's emotional display and her role in cooperating with doctors. The article stresses the importance of emotion management as a substantial part of the gendered professional identities of health-care workers and discusses the situations when nurses' subordinate status requires a kind of stressful emotion management to keep the doctor-nurse professional relationship intact, which is not required from doctors. The study also presents a variety of coping strategies or practices normalising these morally questionable feeling rules and norms, which guide action as an integral part of the ordinary practices of the social organisation of the nurse's occupation in hospital settings.","emotion management, organisational culture, ethnomethodology, organisational norms in practice, nursing, professional roles",english,Gerontology,care - age - old - women - health - roles - body - active - relationships - role,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,10.825393,4.3140945
1169,2009,6,/magno/csr/2009/mn6.php,/artkey/csr-200906-0003_religion-an-unsolved-problem-for-the-modern-czech-nation.php,Religion: An Unsolved Problem for the Modern Czech Nation,"Olga Nešporová, Zdeněk R. Nešpor",female,"Research Institute for Labour and Social Affairs, Prague;Institute of Sociology AS CR, Prague","The Czech Republic is widely known as 'the least religious' country in the world and most Czechs are quite proud of that fact. The authors, however, challenge both of these characteristics. Czechs might better be considered unchurched than atheist, with various forms of modern New Age spirituality steadily gaining in popularity. Moreover, their reputation for irreligiosity is somewhat questionable, since it is most often based upon communist (and other more historically deep-rooted) anticlerical notions, while people have little real knowledge of the ideas which they so readily reject. These assertions are based both on quantitative data, provided by census returns and ISSP surveys on religion, and on qualitative data, collected in local ethnographic research in the town of Česka Lipa in northern Bohemia, designed along the lines of the Lancaster University Kendal Project in Great Britain. The Czech population can be divided into three 'blocks', religionists, spiritualists, and atheists/unbelievers, none of which, however, can be considered uniform in terms of membership or truly mutually exclusive. The authors conclude that traditional religionists of various denominations, the followers of New Age movements, and the 'rest' of the population can be seen as three distinctive groups within society and that mutual understanding and acceptance are by no means the norm.","Czech Republic, 1993-, religion, spirituality, atheism, post-communism, sociology of religion",english,Knowledge/Science,religious - knowledge - work - culture - autonomy - world - articles - communist - power - science,FALSE,0,0,0.330066928859453,0.05962824310855005,0.05012006616532274,0.05562597069381205,0,0,0.07576142412082149,0,0,0.05673098072602408,0.06358778999718612,7.5470686,7.3283944
257,2019,1,/magno/csr/2019/mn1.php,/artkey/csr-201901-0002_changes-in-the-parental-benefit-scheme-in-the-czech-republic-and-their-potential-impact-on-reproductive-behavio.php,Změny nastavení rodičovského příspěvku v Česku a jejich možný dopad na reprodukční chování,Anna Šťastná,female,"Výzkumný ústav práce a sociálních věcí, v. v. i., Praha","Childcare leave schemes are one of the key measures that affect the ability of women and men to balance their work and family lives. Both the length of the parental leave period and the amount of the benefit have the potential to shape the timing of a subsequent birth. Important changes have been introduced into the Czech parental benefit scheme over the last 10 years in terms of both the scheme's flexibility and the monthly amount of the benefit, which has provided a unique opportunity for studying the links between the institutional conditions of parenthood and the behaviour of real stakeholders. Using data on births from the Czech Statistical Office and the parity-cohort analytical approach, we investigate changes in the spacing of second and third births among women who had their first or second child between 1986 and 2013. The results revealed an increase in the second- and third-birth rate during the second and third year following a delivery, together with a decrease in the second- and third-birth rate during the fourth year and later among mothers exposed to changes in the parental benefit scheme. These changes in reproductive behaviour noticeably coincided with the incentives that have been provided since 2008 by the increased flexibility of the parental leave scheme and the author argues that the option to increase the monthly amount of the parental benefit together with the flexibility of its use has contributed to the closer spacing of births, most notably among more educated women.","family policy, parental benefit, reproductive behaviour, birth intervals, education, Czech Republic",czech,Gender & Work,child - children - working - mothers - women - gender - men - work - conditions - equality,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,11.161751,6.0226064
